Machine;Timestamp;Good_Production;Machine_Speed;Rejected
Machine_01;09/25/2016 19:44:30;1979989;19200;21724
Machine_01;09/25/2016 19:44:46;1984728;19200;21788
Machine_01;09/25/2016 19:45:02;1991075;19200;21854
Machine_01;09/25/2016 19:45:19;1995831;19200;21895
Machine_01;09/25/2016 19:45:35;2000845;19200;21943
Machine_01;09/25/2016 19:45:52;2005606;19200;21981
Machine_01;09/25/2016 19:46:08;2011974;19200;22025
Machine_01;09/25/2016 19:46:25;2016734;19200;22070
Machine_01;09/25/2016 19:46:41;2021486;19200;22115
Machine_01;09/25/2016 19:46:58;2027837;19200;22170
Machine_01;09/25/2016 19:47:14;2032605;19200;22212
Machine_01;09/25/2016 19:47:31;2037375;19200;22243
Machine_01;09/25/2016 19:47:47;2042140;19200;22279
Machine_01;09/25/2016 19:48:03;2048498;19200;22341
Machine_01;09/25/2016 19:48:20;2053258;19200;22393
Machine_01;09/25/2016 19:48:36;2058424;19200;22441
Machine_01;09/25/2016 19:48:52;2063173;19200;22492
Machine_01;09/25/2016 19:49:08;2068284;19200;22539
Machine_01;09/25/2016 19:49:25;2073048;19200;22583
Machine_01;09/25/2016 19:49:41;2079423;19200;22616
Machine_01;09/25/2016 19:49:57;2084194;19200;22664
Machine_01;09/25/2016 19:50:14;2088972;19200;22698
Machine_01;09/25/2016 19:50:30;2093368;19200;23106
Machine_01;09/25/2016 19:50:46;2099718;19200;23163
Machine_01;09/25/2016 19:51:02;2104475;19200;23203
Machine_01;09/25/2016 19:51:19;2109230;19200;23246
Machine_01;09/25/2016 19:51:35;2115598;19200;23296
Machine_01;09/25/2016 19:51:52;2120347;19200;23359
Machine_01;09/25/2016 19:52:08;2125108;19200;23405
Machine_01;09/25/2016 19:52:24;2129880;19200;23442
Machine_01;09/25/2016 19:52:41;2136241;19200;23493
Machine_01;09/25/2016 19:52:57;2141008;19200;23543
Machine_01;09/25/2016 19:53:14;2145737;19200;23609
Machine_01;09/25/2016 19:53:30;2150504;19200;23644
Machine_01;09/25/2016 19:53:47;2156900;19200;23683
Machine_01;09/25/2016 19:54:03;2161672;19000;23723
Machine_01;09/25/2016 19:54:19;2166384;19000;23759
Machine_01;09/25/2016 19:54:35;2171097;19000;23799
Machine_01;09/25/2016 19:54:52;2177363;19000;23876
Machine_01;09/25/2016 19:55:08;2182095;19000;23907
Machine_01;09/25/2016 19:55:24;2186818;19000;23952
Machine_01;09/25/2016 19:55:40;2191531;19000;23990
Machine_01;09/25/2016 19:55:57;2197847;19000;24042
Machine_01;09/25/2016 19:56:13;2202542;19000;24094
Machine_01;09/25/2016 19:56:30;2207236;19000;24155
Machine_01;09/25/2016 19:56:46;2213527;19000;24210
Machine_01;09/25/2016 19:57:03;2217518;0;24247
Machine_01;09/25/2016 19:57:19;2217595;0;24247
Machine_01;09/25/2016 19:57:36;2217595;0;24247
Machine_01;09/25/2016 19:57:52;2217595;0;24247
Machine_01;09/25/2016 19:58:08;2217595;0;24247
Machine_01;09/25/2016 19:58:24;2217595;0;24247
Machine_01;09/25/2016 19:58:40;2217595;0;24247
Machine_01;09/25/2016 19:58:57;2217595;0;24247
Machine_01;09/25/2016 19:59:13;2217595;0;24247
Machine_01;09/25/2016 19:59:29;2217595;0;24247
Machine_01;09/25/2016 19:59:45;2217595;0;24247
Machine_01;09/25/2016 20:00:02;2217595;0;24247
Machine_01;09/25/2016 20:00:18;2217595;0;24247
Machine_01;09/25/2016 20:00:34;2217595;0;24247
Machine_01;09/25/2016 20:00:50;2217595;0;24247
Machine_01;09/25/2016 20:01:06;2217595;0;24247
Machine_01;09/25/2016 20:01:22;2217595;0;24247
Machine_01;09/25/2016 20:01:38;2217595;0;24247
Machine_01;09/25/2016 20:01:54;2217595;0;24247
Machine_01;09/25/2016 20:02:10;2217595;0;24247
Machine_01;09/25/2016 20:02:27;2217595;0;24247
Machine_01;09/25/2016 20:02:43;2217595;0;24247
Machine_01;09/25/2016 20:02:59;2217595;0;24247
Machine_01;09/25/2016 20:03:15;2217595;0;24247
Machine_01;09/25/2016 20:03:31;2217595;0;24247
Machine_01;09/25/2016 20:03:47;2217595;0;24247
Machine_01;09/25/2016 20:04:03;2217616;1500;24249
Machine_01;09/25/2016 20:04:19;2217616;5523;24249
Machine_01;09/25/2016 20:04:36;2219441;18400;24518
Machine_01;09/25/2016 20:04:52;2225526;18400;24563
Machine_01;09/25/2016 20:05:08;2230254;18400;24608
Machine_01;09/25/2016 20:05:25;2235545;18400;24658
Machine_01;09/25/2016 20:05:41;2239030;18400;24679
Machine_01;09/25/2016 20:05:58;2245178;18400;24733
Machine_01;09/25/2016 20:06:14;2249722;18400;24783
Machine_01;09/25/2016 20:06:31;2254297;18400;24813
Machine_01;09/25/2016 20:06:47;2260385;18400;24867
Machine_01;09/25/2016 20:07:04;2264954;18400;24896
Machine_01;09/25/2016 20:07:21;2269528;18400;24922
Machine_01;09/25/2016 20:07:37;2274109;18400;24949
Machine_01;09/25/2016 20:07:53;2279040;18400;25014
Machine_01;09/25/2016 20:08:09;2284275;18400;25060
Machine_01;09/25/2016 20:08:25;2290356;18400;25120
Machine_01;09/25/2016 20:08:41;2294925;18400;25151
Machine_01;09/25/2016 20:08:58;2299485;18400;25191
Machine_01;09/25/2016 20:09:14;2304052;18400;25224
Machine_01;09/25/2016 20:09:30;2310140;18400;25283
Machine_01;09/25/2016 20:09:47;2314700;18400;25326
Machine_01;09/25/2016 20:10:03;2319263;18400;25360
Machine_01;09/25/2016 20:10:20;2323831;18400;25392
Machine_01;09/25/2016 20:10:36;2329913;18400;25443
Machine_01;09/25/2016 20:10:53;2334494;18400;25480
Machine_01;09/25/2016 20:11:10;2339051;18400;25523
Machine_01;09/25/2016 20:11:26;2345060;18400;25648
Machine_01;09/25/2016 20:11:43;2349709;18400;25689
Machine_01;09/25/2016 20:11:59;2354261;18400;25738
Machine_01;09/25/2016 20:12:15;2358827;18400;25772
Machine_01;09/25/2016 20:12:32;2364899;18400;25832
Machine_01;09/25/2016 20:12:48;2369436;18400;25903
Machine_01;09/25/2016 20:13:04;2373995;18400;25944
Machine_01;09/25/2016 20:13:20;2378564;18400;25975
Machine_01;09/25/2016 20:13:37;2384668;18400;26008
Machine_01;09/25/2016 20:13:53;2389227;18400;26052
Machine_01;09/25/2016 20:14:09;2393880;18400;26094
Machine_01;09/25/2016 20:14:26;2399975;18400;26138
Machine_01;09/25/2016 20:14:42;2404544;18400;26169
Machine_01;09/25/2016 20:14:59;2409381;18400;26208
Machine_01;09/25/2016 20:15:16;2413962;18400;26254
Machine_01;09/25/2016 20:15:32;2420075;18400;26285
Machine_01;09/25/2016 20:15:49;2424635;18400;26322
Machine_01;09/25/2016 20:16:06;2429210;18400;26350
Machine_01;09/25/2016 20:16:22;2433778;18400;26388
Machine_01;09/25/2016 20:16:38;2439878;18400;26421
Machine_01;09/25/2016 20:16:55;2444732;18400;26468
Machine_01;09/25/2016 20:17:11;2449296;18400;26505
Machine_01;09/25/2016 20:17:27;2453862;18400;26541
Machine_01;09/25/2016 20:17:43;2459973;18400;26591
Machine_01;09/25/2016 20:18:00;2464537;18400;26628
Machine_01;09/25/2016 20:18:16;2469097;18400;26664
Machine_01;09/25/2016 20:18:33;2473662;18400;26704
Machine_01;09/25/2016 20:18:49;2479743;18400;26755
Machine_01;09/25/2016 20:19:06;2484331;18400;26787
Machine_01;09/25/2016 20:19:22;2488900;18400;26818
Machine_01;09/25/2016 20:19:39;2494976;18400;26879
Machine_01;09/25/2016 20:19:55;2499689;18400;26907
Machine_01;09/25/2016 20:20:12;2504282;18400;26944
Machine_01;09/25/2016 20:20:28;2508846;18400;26977
Machine_01;09/25/2016 20:20:44;2514931;18400;27026
Machine_01;09/25/2016 20:21:00;2519506;18400;27054
Machine_01;09/25/2016 20:21:17;2524062;18400;27100
Machine_01;09/25/2016 20:21:33;2528625;18400;27141
Machine_01;09/25/2016 20:21:49;2534708;18400;27188
Machine_01;09/25/2016 20:22:06;2539493;18400;27230
Machine_01;09/25/2016 20:22:22;2544057;18400;27266
Machine_01;09/25/2016 20:22:39;2548625;18400;27298
Machine_01;09/25/2016 20:22:55;2554708;18400;27353
Machine_01;09/25/2016 20:23:12;2559235;18400;27424
Machine_01;09/25/2016 20:23:29;2563801;18400;27471
Machine_01;09/25/2016 20:23:45;2569876;18400;27525
Machine_01;09/25/2016 20:24:02;2574436;18400;27566
Machine_01;09/25/2016 20:24:18;2579013;18400;27595
Machine_01;09/25/2016 20:24:34;2583587;18400;27624
Machine_01;09/25/2016 20:24:50;2589674;18400;27672
Machine_01;09/25/2016 20:25:07;2594232;18400;27716
Machine_01;09/25/2016 20:25:23;2598788;18400;27758
Machine_01;09/25/2016 20:25:39;2603337;18400;27857
Machine_01;09/25/2016 20:25:56;2609423;18400;27910
Machine_01;09/25/2016 20:26:12;2613997;18400;27933
Machine_01;09/25/2016 20:26:28;2618571;18400;27962
Machine_01;09/25/2016 20:26:45;2624663;18400;28000
Machine_01;09/25/2016 20:27:01;2629234;18400;28029
Machine_01;09/25/2016 20:27:18;2633833;18400;28052
Machine_01;09/25/2016 20:27:35;2639917;18400;28095
Machine_01;09/25/2016 20:27:51;2644493;18400;28119
Machine_01;09/25/2016 20:28:08;2649071;18400;28153
Machine_01;09/25/2016 20:28:24;2653650;18400;28177
Machine_01;09/25/2016 20:28:40;2658224;18400;28209
Machine_01;09/25/2016 20:28:56;2664341;18400;28241
Machine_01;09/25/2016 20:29:12;2668919;18400;28263
Machine_01;09/25/2016 20:29:29;2673497;18400;28285
Machine_01;09/25/2016 20:29:45;2679621;18400;28319
Machine_01;09/25/2016 20:30:01;2684187;18400;28353
Machine_01;09/25/2016 20:30:18;2688759;18400;28383
Machine_01;09/25/2016 20:30:34;2693328;18400;28413
Machine_01;09/25/2016 20:30:51;2699418;18400;28461
Machine_01;09/25/2016 20:31:07;2703982;18400;28499
Machine_01;09/25/2016 20:31:24;2708574;18400;28521
Machine_01;09/25/2016 20:31:41;2714670;18400;28569
Machine_01;09/25/2016 20:31:57;2719257;18400;28600
Machine_01;09/25/2016 20:32:14;2723834;18400;28630
Machine_01;09/25/2016 20:32:30;2729938;18400;28669
Machine_01;09/25/2016 20:32:47;2734518;18400;28702
Machine_01;09/25/2016 20:33:03;2739102;18400;28730
Machine_01;09/25/2016 20:33:20;2743661;18400;28767
Machine_01;09/25/2016 20:33:36;2749705;18400;28856
Machine_01;09/25/2016 20:33:53;2754278;18400;28890
Machine_01;09/25/2016 20:34:09;2758851;18400;28917
Machine_01;09/25/2016 20:34:25;2764959;18400;28948
Machine_01;09/25/2016 20:34:42;2769540;18400;28977
Machine_01;09/25/2016 20:34:58;2774115;18400;29014
Machine_01;09/25/2016 20:35:14;2778670;18400;29059
Machine_01;09/25/2016 20:35:30;2784780;18400;29098
Machine_01;09/25/2016 20:35:47;2789355;18400;29133
Machine_01;09/25/2016 20:36:03;2793945;18400;29161
Machine_01;09/25/2016 20:36:20;2798520;18400;29201
Machine_01;09/25/2016 20:36:36;2804612;18400;29245
Machine_01;09/25/2016 20:36:53;2809180;18400;29283
Machine_01;09/25/2016 20:37:09;2813730;18400;29333
Machine_01;09/25/2016 20:37:25;2818290;18400;29373
Machine_01;09/25/2016 20:37:42;2824387;18400;29422
Machine_01;09/25/2016 20:37:58;2828955;18400;29463
Machine_01;09/25/2016 20:38:15;2833524;18400;29506
Machine_01;09/25/2016 20:38:31;2839607;18400;29556
Machine_01;09/25/2016 20:38:47;2844187;18400;29593
Machine_01;09/25/2016 20:39:04;2848752;18400;29633
Machine_01;09/25/2016 20:39:20;2853313;18400;29672
Machine_01;09/25/2016 20:39:36;2859338;18400;29784
Machine_01;09/25/2016 20:39:52;2863918;18400;29821
Machine_01;09/25/2016 20:40:09;2868483;18400;29854
Machine_01;09/25/2016 20:40:25;2873079;18400;29879
Machine_01;09/25/2016 20:40:42;2879185;18400;29919
Machine_01;09/25/2016 20:40:58;2883757;18400;29947
Machine_01;09/25/2016 20:41:15;2888334;18400;29973
Machine_01;09/25/2016 20:41:31;2894425;18400;30019
Machine_01;09/25/2016 20:41:47;2898994;18400;30053
Machine_01;09/25/2016 20:42:04;2903573;18400;30082
Machine_01;09/25/2016 20:42:21;2908141;18400;30114
Machine_01;09/25/2016 20:42:37;2914243;18400;30155
Machine_01;09/25/2016 20:42:53;2918820;18400;30178
Machine_01;09/25/2016 20:43:10;2923426;18400;30203
Machine_01;09/25/2016 20:43:26;2928008;18400;30233
Machine_01;09/25/2016 20:43:42;2934116;18400;30268
Machine_01;09/25/2016 20:43:58;2938677;18400;30306
Machine_01;09/25/2016 20:44:14;2943219;18400;30369
Machine_01;09/25/2016 20:44:31;2947789;18400;30399
Machine_01;09/25/2016 20:44:47;2953880;18400;30446
Machine_01;09/25/2016 20:45:04;2958452;18400;30474
Machine_01;09/25/2016 20:45:20;2963036;18400;30504
Machine_01;09/25/2016 20:45:36;2969140;18400;30541
Machine_01;09/25/2016 20:45:53;2973702;18400;30588
Machine_01;09/25/2016 20:46:09;2978269;18400;30618
Machine_01;09/25/2016 20:46:26;2982832;18400;30658
Machine_01;09/25/2016 20:46:42;2988938;18400;30698
Machine_01;09/25/2016 20:46:59;2993506;18400;30726
Machine_01;09/25/2016 20:47:16;2998074;18400;30753
Machine_01;09/25/2016 20:47:32;3004177;18400;30800
Machine_01;09/25/2016 20:47:49;3008746;18400;30829
Machine_01;09/25/2016 20:48:05;3013340;18400;30847
Machine_01;09/25/2016 20:48:21;3017918;18400;30867
Machine_01;09/25/2016 20:48:37;3024032;18400;30902
Machine_01;09/25/2016 20:48:53;3028598;18400;30935
Machine_01;09/25/2016 20:49:10;3033176;18400;30958
Machine_01;09/25/2016 20:49:26;3037741;18400;30992
Machine_01;09/25/2016 20:49:42;3043861;18400;31027
Machine_01;09/25/2016 20:49:59;3048422;18400;31063
Machine_01;09/25/2016 20:50:15;3052992;18400;31093
Machine_01;09/25/2016 20:50:31;3057561;18400;31124
Machine_01;09/25/2016 20:50:47;3063646;18400;31172
Machine_01;09/25/2016 20:51:04;3068214;18400;31204
Machine_01;09/25/2016 20:51:20;3072804;18400;31233
Machine_01;09/25/2016 20:51:36;3077383;18400;31262
Machine_01;09/25/2016 20:51:52;3082296;18400;31303
Machine_01;09/25/2016 20:52:09;3088376;18400;31358
Machine_01;09/25/2016 20:52:25;3092958;18400;31383
Machine_01;09/25/2016 20:52:41;3097530;18400;31408
Machine_01;09/25/2016 20:52:58;3103634;18400;31446
Machine_01;09/25/2016 20:53:14;3106267;0;31460
Machine_01;09/25/2016 20:53:30;3106267;0;31460
Machine_01;09/25/2016 20:53:46;3106267;0;31460
Machine_01;09/25/2016 20:54:03;3106267;0;31460
Machine_01;09/25/2016 20:54:19;3106267;0;31460
Machine_01;09/25/2016 20:54:35;3106267;0;31460
Machine_01;09/25/2016 20:54:51;3106267;0;31460
Machine_01;09/25/2016 20:55:07;3106267;0;31460
Machine_01;09/25/2016 20:55:23;3106278;0;31463
Machine_01;09/25/2016 20:55:39;3106284;0;31463
Machine_01;09/25/2016 20:55:56;3106284;0;31463
Machine_01;09/25/2016 20:56:12;3106284;0;31463
Machine_01;09/25/2016 20:56:28;3106284;0;31463
Machine_01;09/25/2016 20:56:45;3106284;0;31463
Machine_01;09/25/2016 20:57:01;3106284;0;31463
Machine_01;09/25/2016 20:57:17;3106284;0;31463
Machine_01;09/25/2016 20:57:33;3106284;0;31463
Machine_01;09/25/2016 20:57:49;3106284;0;31463
Machine_01;09/25/2016 20:58:05;3106284;0;31463
Machine_01;09/25/2016 20:58:21;3106284;0;31463
Machine_01;09/25/2016 20:58:37;3106284;0;31463
Machine_01;09/25/2016 20:58:53;3106284;0;31463
Machine_01;09/25/2016 20:59:10;3106284;0;31463
Machine_01;09/25/2016 20:59:26;3106284;0;31463
Machine_01;09/25/2016 20:59:42;3106284;0;31463
Machine_01;09/25/2016 20:59:58;3106284;1500;31463
Machine_01;09/25/2016 21:00:15;3106284;10000;31463
Machine_01;09/25/2016 21:00:31;3110095;18400;31812
Machine_01;09/25/2016 21:00:47;3114580;18400;31929
Machine_01;09/25/2016 21:01:03;3118112;0;31952
Machine_01;09/25/2016 21:01:19;3118113;1000;31952
Machine_01;09/25/2016 21:01:36;3118129;0;31954
Machine_01;09/25/2016 21:01:52;3118129;1500;31954
Machine_01;09/25/2016 21:02:08;3118129;10000;31954
Machine_01;09/25/2016 21:02:25;3121580;19200;32253
Machine_01;09/25/2016 21:02:41;3126325;19200;32305
Machine_01;09/25/2016 21:02:57;3132655;19200;32382
Machine_01;09/25/2016 21:03:14;3137431;19200;32431
Machine_01;09/25/2016 21:03:31;3142425;19200;32473
Machine_01;09/25/2016 21:03:47;3148791;19200;32521
Machine_01;09/25/2016 21:04:04;3153563;19200;32552
Machine_01;09/25/2016 21:04:20;3158310;19200;32602
Machine_01;09/25/2016 21:04:36;3163087;19200;32637
Machine_01;09/25/2016 21:04:53;3169457;19200;32685
Machine_01;09/25/2016 21:05:10;3174215;19200;32728
Machine_01;09/25/2016 21:05:26;3178987;19200;32757
Machine_01;09/25/2016 21:05:42;3183750;19200;32797
Machine_01;09/25/2016 21:05:58;3190093;19200;32854
Machine_01;09/25/2016 21:06:15;3194867;19200;32880
Machine_01;09/25/2016 21:06:31;3199612;19200;32931
Machine_01;09/25/2016 21:06:47;3204378;19200;32969
Machine_01;09/25/2016 21:07:03;3210718;19200;33035
Machine_01;09/25/2016 21:07:20;3215483;19200;33072
Machine_01;09/25/2016 21:07:36;3220237;19200;33118
Machine_01;09/25/2016 21:07:52;3224978;16621;33177
Machine_01;09/25/2016 21:08:09;3226991;0;33213
Machine_01;09/25/2016 21:08:25;3226991;0;33213
Machine_01;09/25/2016 21:08:41;3226991;0;33213
Machine_01;09/25/2016 21:08:57;3226991;0;33213
Machine_01;09/25/2016 21:09:14;3226991;0;33213
Machine_01;09/25/2016 21:09:30;3226991;512;33213
Machine_01;09/25/2016 21:09:46;3227010;1500;33216
Machine_01;09/25/2016 21:10:02;3227010;3257;33216
Machine_01;09/25/2016 21:10:19;3229437;18400;33492
Machine_01;09/25/2016 21:10:35;3234016;18400;33509
Machine_01;09/25/2016 21:10:52;3238600;18400;33535
Machine_01;09/25/2016 21:11:08;3244705;18400;33564
Machine_01;09/25/2016 21:11:25;3249270;18400;33599
Machine_01;09/25/2016 21:11:41;3253844;18400;33629
Machine_01;09/25/2016 21:11:58;3258410;18400;33663
Machine_01;09/25/2016 21:12:15;3264517;18400;33687
Machine_01;09/25/2016 21:12:31;3269090;18400;33714
Machine_01;09/25/2016 21:12:47;3273671;18400;33739
Machine_01;09/25/2016 21:13:03;3278253;18400;33760
Machine_01;09/25/2016 21:13:20;3284360;18400;33792
Machine_01;09/25/2016 21:13:36;3288940;18400;33818
Machine_01;09/25/2016 21:13:52;3293523;18400;33847
Machine_01;09/25/2016 21:14:09;3299613;18400;33887
Machine_01;09/25/2016 21:14:25;3304195;18400;33909
Machine_01;09/25/2016 21:14:41;3308736;18400;33968
Machine_01;09/25/2016 21:14:58;3313306;18400;33998
Machine_01;09/25/2016 21:15:15;3319415;18400;34028
Machine_01;09/25/2016 21:15:31;3323996;18400;34078
Machine_01;09/25/2016 21:15:48;3328648;18400;34112
Machine_01;09/25/2016 21:16:04;3334735;18400;34155
Machine_01;09/25/2016 21:16:21;3339319;18400;34180
Machine_01;09/25/2016 21:16:37;3343890;18400;34206
Machine_01;09/25/2016 21:16:53;3348476;18400;34233
Machine_01;09/25/2016 21:17:09;3353053;18400;34256
Machine_01;09/25/2016 21:17:25;3359150;18400;34295
Machine_01;09/25/2016 21:17:42;3363836;18400;34321
Machine_01;09/25/2016 21:17:59;3368425;18400;34355
Machine_01;09/25/2016 21:18:15;3374495;18400;34455
Machine_01;09/25/2016 21:18:32;3379060;18400;34492
Machine_01;09/25/2016 21:18:48;3383649;18400;34510
Machine_01;09/25/2016 21:19:04;3388228;18400;34528
Machine_01;09/25/2016 21:19:20;3394318;18400;34572
Machine_01;09/25/2016 21:19:36;3398889;18400;34601
Machine_01;09/25/2016 21:19:53;3403453;18400;34633
Machine_01;09/25/2016 21:20:09;3408034;18400;34652
Machine_01;09/25/2016 21:20:25;3412620;18400;34677
Machine_01;09/25/2016 21:20:42;3418213;18400;34707
Machine_01;09/25/2016 21:20:58;3422939;18400;34737
Machine_01;09/25/2016 21:21:15;3429244;18400;34786
Machine_01;09/25/2016 21:21:31;3433988;18400;34814
Machine_01;09/25/2016 21:21:48;3438680;18400;34844
Machine_01;09/25/2016 21:22:05;3443339;18400;34872
Machine_01;09/25/2016 21:22:21;3449745;18400;34897
Machine_01;09/25/2016 21:22:38;3454505;18400;34934
Machine_01;09/25/2016 21:22:54;3459235;18400;34951
Machine_01;09/25/2016 21:23:10;3463973;18400;34971
Machine_01;09/25/2016 21:23:26;3468656;18400;34999
Machine_01;09/25/2016 21:23:43;3473459;18400;35026
Machine_01;09/25/2016 21:23:59;3479574;18400;35060
Machine_01;09/25/2016 21:24:16;3484146;18400;35090
Machine_01;09/25/2016 21:24:33;3488735;18400;35113
Machine_01;09/25/2016 21:24:49;3493317;18400;35135
Machine_01;09/25/2016 21:25:06;3499382;18400;35203
Machine_01;09/25/2016 21:25:22;3503960;18400;35234
Machine_01;09/25/2016 21:25:38;3508538;18400;35256
Machine_01;09/25/2016 21:25:54;3513079;18400;35315
Machine_01;09/25/2016 21:26:10;3519231;18400;35355
Machine_01;09/25/2016 21:26:27;3523815;18400;35379
Machine_01;09/25/2016 21:26:43;3528748;18400;35412
Machine_01;09/25/2016 21:26:59;3533316;18400;35444
Machine_01;09/25/2016 21:27:16;3537879;18400;35477
Machine_01;09/25/2016 21:27:32;3543982;18400;35512
Machine_01;09/25/2016 21:27:48;3548545;18400;35544
Machine_01;09/25/2016 21:28:04;3553136;18400;35559
Machine_01;09/25/2016 21:28:20;3557703;18400;35592
Machine_01;09/25/2016 21:28:36;3561112;0;35617
Machine_01;09/25/2016 21:28:53;3561112;0;35617
Machine_01;09/25/2016 21:29:09;3561112;0;35617
Machine_01;09/25/2016 21:29:25;3561112;0;35617
Machine_01;09/25/2016 21:29:42;3561112;0;35617
Machine_01;09/25/2016 21:29:58;3561112;0;35617
Machine_01;09/25/2016 21:30:14;3561112;0;35617
Machine_01;09/25/2016 21:30:30;3561112;0;35617
Machine_01;09/25/2016 21:30:46;3561112;0;35617
Machine_01;09/25/2016 21:31:02;3561112;0;35617
Machine_01;09/25/2016 21:31:18;3561112;0;35617
Machine_01;09/25/2016 21:31:35;3561112;0;35617
Machine_01;09/25/2016 21:31:51;3561112;0;35617
Machine_01;09/25/2016 21:32:07;3561112;0;35617
Machine_01;09/25/2016 21:32:23;3561112;0;35617
Machine_01;09/25/2016 21:32:39;3561127;1500;35621
Machine_01;09/25/2016 21:32:55;3561127;4693;35621
Machine_01;09/25/2016 21:33:11;3562732;18400;35890
Machine_01;09/25/2016 21:33:27;3567294;18400;35935
Machine_01;09/25/2016 21:33:44;3573682;18400;35979
Machine_01;09/25/2016 21:34:00;3578273;18400;36014
Machine_01;09/25/2016 21:34:16;3582845;18400;36049
Machine_01;09/25/2016 21:34:33;3587417;18400;36080
Machine_01;09/25/2016 21:34:49;3593515;18400;36118
Machine_01;09/25/2016 21:35:06;3598092;18400;36150
Machine_01;09/25/2016 21:35:22;3602665;18400;36186
Machine_01;09/25/2016 21:35:39;3608749;18400;36241
Machine_01;09/25/2016 21:35:56;3613308;18400;36283
Machine_01;09/25/2016 21:36:12;3617872;18400;36318
Machine_01;09/25/2016 21:36:29;3624039;18400;36368
Machine_01;09/25/2016 21:36:45;3628247;6660;36477
Machine_01;09/25/2016 21:37:01;3628277;0;36478
Machine_01;09/25/2016 21:37:17;3628277;0;36478
Machine_01;09/25/2016 21:37:34;3628277;0;36478
Machine_01;09/25/2016 21:37:50;3628277;0;36478
Machine_01;09/25/2016 21:38:06;3628277;0;36478
Machine_01;09/25/2016 21:38:22;3628420;1500;36489
Machine_01;09/25/2016 21:38:38;3628429;14123;36623
Machine_01;09/25/2016 21:38:54;3633665;18400;36929
Machine_01;09/25/2016 21:39:11;3638225;18400;36969
Machine_01;09/25/2016 21:39:27;3642801;18400;36997
Machine_01;09/25/2016 21:39:44;3647353;18400;37040
Machine_01;09/25/2016 21:40:00;3653445;18400;37082
Machine_01;09/25/2016 21:40:17;3658007;18400;37124
Machine_01;09/25/2016 21:40:33;3662573;18400;37158
Machine_01;09/25/2016 21:40:50;3667143;18400;37197
Machine_01;09/25/2016 21:41:06;3672522;18400;37237
Machine_01;09/25/2016 21:41:23;3678599;18400;37306
Machine_01;09/25/2016 21:41:39;3683154;18400;37348
Machine_01;09/25/2016 21:41:56;3687726;18400;37380
Machine_01;09/25/2016 21:42:12;3692292;18400;37419
Machine_01;09/25/2016 21:42:28;3698399;18400;37457
Machine_01;09/25/2016 21:42:44;3702928;18400;37530
Machine_01;09/25/2016 21:43:00;3707734;18400;37576
Machine_01;09/25/2016 21:43:16;3712320;18400;37597
Machine_01;09/25/2016 21:43:33;3718405;18400;37645
Machine_01;09/25/2016 21:43:49;3723008;18400;37672
Machine_01;09/25/2016 21:44:06;3727568;18400;37711
Machine_01;09/25/2016 21:44:22;3732140;18400;37738
Machine_01;09/25/2016 21:44:39;3738236;18400;37778
Machine_01;09/25/2016 21:44:55;3742786;18400;37825
Machine_01;09/25/2016 21:45:12;3747368;18400;37852
Machine_01;09/25/2016 21:45:28;3753480;18400;37886
Machine_01;09/25/2016 21:45:45;3758055;18400;37917
Machine_01;09/25/2016 21:46:01;3762635;18400;37946
Machine_01;09/25/2016 21:46:18;3767205;18400;37973
Machine_01;09/25/2016 21:46:34;3773294;18400;38016
Machine_01;09/25/2016 21:46:50;3777866;18400;38061
Machine_01;09/25/2016 21:47:06;3782452;18400;38083
Machine_01;09/25/2016 21:47:22;3787023;18400;38111
Machine_01;09/25/2016 21:47:38;3793042;18400;38228
Machine_01;09/25/2016 21:47:55;3797600;18400;38273
Machine_01;09/25/2016 21:48:11;3802171;18400;38308
Machine_01;09/25/2016 21:48:27;3806753;18400;38338
Machine_01;09/25/2016 21:48:44;3812825;18400;38399
Machine_01;09/25/2016 21:49:00;3817370;18400;38451
Machine_01;09/25/2016 21:49:17;3821946;18400;38486
Machine_01;09/25/2016 21:49:33;3828038;18400;38533
Machine_01;09/25/2016 21:49:50;3832610;18400;38569
Machine_01;09/25/2016 21:50:07;3837172;18400;38610
Machine_01;09/25/2016 21:50:23;3843263;18400;38659
Machine_01;09/25/2016 21:50:40;3847816;18400;38702
Machine_01;09/25/2016 21:50:56;3852393;18400;38743
Machine_01;09/25/2016 21:51:13;3856964;18400;38794
Machine_01;09/25/2016 21:51:29;3863049;18400;38844
Machine_01;09/25/2016 21:51:46;3867629;18400;38875
Machine_01;09/25/2016 21:52:02;3872192;18400;38909
Machine_01;09/25/2016 21:52:19;3878229;18400;39024
Machine_01;09/25/2016 21:52:35;3882804;18400;39058
Machine_01;09/25/2016 21:52:52;3887379;18400;39089
Machine_01;09/25/2016 21:53:08;3891942;18400;39128
Machine_01;09/25/2016 21:53:24;3898006;18400;39205
Machine_01;09/25/2016 21:53:40;3902579;18400;39242
Machine_01;09/25/2016 21:53:56;3907138;18400;39288
Machine_01;09/25/2016 21:54:13;3911716;18400;39328
Machine_01;09/25/2016 21:54:29;3917839;18400;39369
Machine_01;09/25/2016 21:54:45;3922397;18400;39411
Machine_01;09/25/2016 21:55:02;3926966;18400;39450
Machine_01;09/25/2016 21:55:18;3931526;18400;39490
Machine_01;09/25/2016 21:55:35;3937630;18400;39526
Machine_01;09/25/2016 21:55:51;3942212;18400;39556
Machine_01;09/25/2016 21:56:08;3946786;18400;39586
